gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,hasFamily_Yes,SeniorCitizen,AvgMonthlyCost,Churn
1,0,1,0,0,0,0,0,0,1,0,1,0,62.52,No
1,0,0,0,1,0,1,0,0,0,0,0,0,19.65,No
1,1,0,0,0,1,0,1,1,0,0,1,0,38.82,No
1,0,1,1,0,0,1,1,0,0,0,1,0,93.2,No
1,0,1,1,0,0,1,1,0,0,0,1,0,105.07,No
0,0,1,1,0,0,0,1,0,1,0,0,0,84.9,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,87.9,No
1,0,0,0,1,0,1,1,0,0,1,0,0,18.39,No
1,0,0,0,0,0,0,0,0,0,1,0,0,47.89,Yes
0,0,0,1,0,1,0,0,0,1,0,0,0,81.6,No
0,1,0,0,0,1,0,1,1,0,0,0,0,57.42,No
1,0,1,0,1,0,1,0,1,0,0,1,0,25.57,No
0,0,1,1,0,0,0,1,0,1,0,0,0,104.96,No
1,0,1,1,0,0,0,1,0,1,0,0,0,84.49,Yes
1,0,0,0,1,1,0,0,0,0,0,1,0,19.56,No
1,0,0,0,1,0,1,0,0,0,1,1,0,21.38,No
0,0,1,1,0,1,0,1,1,0,0,1,1,105.01,No
0,0,0,0,1,0,1,1,0,0,1,1,0,20.59,No
0,0,0,1,0,1,0,1,0,0,1,0,0,90.49,No
1,0,0,1,0,0,1,1,0,0,0,1,0,80.78,No
0,0,1,0,0,1,0,1,0,1,0,0,0,79.61,No
0,0,1,1,0,0,0,1,0,1,0,1,0,109.07,No
1,0,0,1,0,0,0,0,0,1,0,0,0,70.4,Yes
1,0,1,1,0,0,1,1,1,0,0,1,0,99.35,No
0,0,1,1,0,0,1,1,0,1,0,0,0,111.02,Yes
0,0,0,1,0,0,0,1,0,1,0,0,0,102.47,Yes
0,0,0,1,0,0,1,1,0,1,0,1,1,101.6,No
1,0,0,0,1,0,1,0,0,0,0,0,0,19.75,No
1,0,1,1,0,0,0,1,0,1,0,0,1,81.15,Yes
1,1,0,0,0,0,1,1,1,0,0,1,0,58.04,No
0,0,0,1,0,0,0,1,1,0,0,1,1,76.89,Yes
0,0,1,1,0,0,1,1,0,0,0,1,0,97.44,No
0,0,1,0,1,0,1,0,1,0,0,1,0,25.26,No
0,0,1,0,0,1,0,0,0,0,0,1,0,64.9,No
1,0,1,1,0,0,0,1,0,1,0,1,0,79.64,Yes
1,0,1,0,1,0,1,0,1,0,0,1,1,27.2,No
1,0,0,1,0,0,0,1,1,0,0,1,1,72.93,Yes
1,0,1,1,0,0,1,1,0,1,0,1,0,115.53,Yes
1,0,0,1,0,0,0,1,0,0,0,1,1,88.13,No
0,0,1,0,0,0,1,0,1,0,0,1,0,81.86,No
0,0,0,0,1,0,1,0,0,0,0,1,0,20.82,No
1,1,0,0,0,0,0,0,0,1,0,1,0,28.67,No
1,0,0,1,0,0,0,1,0,1,0,0,0,92.7,Yes
0,0,1,1,0,0,0,0,1,0,0,0,0,107.62,No
0,0,1,1,0,0,1,0,1,0,0,1,0,106.37,No
1,0,0,1,0,0,0,1,0,1,0,0,0,81.58,Yes
0,0,1,1,0,1,0,1,0,0,0,0,0,92.86,No
0,0,0,0,1,0,0,0,0,0,1,0,0,17.52,No
0,0,1,0,1,0,1,0,0,1,0,0,0,24.21,No
1,0,1,0,0,0,0,0,0,0,1,0,0,53.88,No
1,0,1,1,0,0,0,1,0,1,0,0,1,75.38,No
0,0,1,1,0,0,0,0,0,1,0,1,1,113.31,Yes
0,0,0,0,1,0,1,0,1,0,0,1,0,19.43,No
0,0,0,1,0,1,0,1,1,0,0,1,0,99.3,No
0,0,1,1,0,0,1,1,0,0,0,1,0,102.69,No
0,0,0,0,1,1,0,0,0,0,1,0,0,20.8,No
1,0,1,0,0,0,0,1,0,0,0,0,0,54.57,No
0,0,0,0,0,0,0,1,0,1,0,0,1,48.62,No
1,0,1,1,0,0,0,1,0,1,0,0,0,80.34,Yes
1,0,0,0,0,0,0,1,0,0,1,0,0,52.45,No
1,1,0,0,0,0,1,0,1,0,0,0,0,54.21,No
1,0,0,0,0,0,0,0,0,0,1,1,0,60.87,No
0,0,0,1,0,0,0,1,0,1,0,0,0,80.18,No
1,0,1,1,0,0,1,1,0,0,0,1,1,110.17,No
1,0,1,0,0,0,0,1,0,0,0,1,1,85.54,No
1,0,0,0,1,0,1,1,0,0,1,1,0,21.07,No
1,0,0,0,1,0,0,0,0,0,1,0,0,19.57,No
1,0,1,1,0,1,0,1,0,0,0,0,0,104.64,Yes
0,0,1,1,0,0,0,0,0,0,0,1,0,96.03,No
1,0,1,0,0,1,0,1,1,0,0,1,0,83.74,No
0,0,0,0,1,1,0,0,0,0,1,1,0,19.04,No
0,0,0,0,1,0,1,1,0,1,0,1,0,22.05,No
0,0,0,0,0,0,0,1,0,0,0,1,0,44.35,Yes
1,0,0,0,1,0,1,0,0,0,1,1,0,18.59,No
0,0,1,1,0,0,0,0,0,1,0,0,0,95.25,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,88.6,No
0,0,1,0,1,0,1,1,1,0,0,0,0,25.51,No
1,0,0,0,0,1,0,0,0,0,1,1,0,55.65,No
0,0,0,1,0,0,0,1,0,1,0,1,0,69.7,Yes
1,0,1,1,0,1,0,0,0,1,0,0,0,82.96,No
1,1,0,0,0,1,0,0,0,1,0,1,0,38.19,No
1,0,1,1,0,0,1,0,1,0,0,1,1,110.98,No
0,0,0,0,1,0,0,1,0,0,1,0,0,20.3,Yes
0,0,1,0,0,0,1,0,0,1,0,1,0,69.88,No
0,0,0,0,1,0,0,0,0,0,1,1,0,20.56,No
0,0,1,0,1,1,0,1,1,0,0,1,0,25.83,No
0,0,1,0,0,1,0,0,0,1,0,0,0,67.32,No
0,0,1,0,0,0,1,1,0,1,0,0,0,90.42,No
0,0,1,0,0,1,0,1,0,0,0,1,0,62.19,No
0,0,0,1,0,0,0,1,0,1,0,1,0,107.33,No
1,0,1,0,0,0,1,1,0,0,1,1,0,78.67,No
0,0,0,0,0,0,1,0,0,0,1,1,0,56.58,No
1,0,1,1,0,0,0,1,0,1,0,0,0,100.55,No
1,0,1,1,0,0,0,1,1,0,0,1,0,97.0,No
1,1,0,0,0,1,0,0,1,0,0,0,0,62.79,No
1,0,0,1,0,0,1,1,1,0,0,1,1,85.3,No
0,0,1,1,0,0,0,1,0,0,0,1,0,92.33,Yes
0,0,1,1,0,0,0,0,1,0,0,0,0,83.36,Yes
0,0,1,1,0,0,0,1,1,0,0,1,0,101.47,Yes
0,0,1,0,0,0,1,0,0,0,1,0,0,74.42,No
0,0,1,1,0,0,0,0,0,1,0,1,0,79.62,Yes
1,0,0,1,0,0,0,1,0,0,1,0,0,69.13,No
0,0,1,0,0,0,1,1,0,0,0,1,0,90.97,No
0,0,0,0,0,0,0,1,0,1,0,0,0,78.17,Yes
0,0,1,1,0,0,0,1,0,0,0,0,1,73.87,No
0,1,0,0,0,0,0,1,1,0,0,0,0,39.97,No
1,0,0,1,0,0,0,0,0,0,1,1,1,70.85,Yes
1,0,1,1,0,1,0,1,1,0,0,1,0,103.6,No
0,0,1,1,0,0,0,1,0,0,1,0,0,80.2,Yes
0,0,0,0,0,0,0,0,0,1,0,1,0,56.94,No
1,0,0,0,0,1,0,0,0,0,1,1,0,50.94,No
0,1,0,0,0,0,1,1,0,0,0,0,0,58.43,No
1,0,0,0,0,0,0,0,0,1,0,0,1,44.0,No
1,0,1,0,0,1,0,0,1,0,0,1,0,80.38,No
0,0,1,1,0,0,0,1,0,0,0,1,0,94.16,No
0,0,0,1,0,1,0,1,0,0,0,0,0,95.21,No
0,0,0,0,1,0,1,0,1,0,0,1,0,20.87,No
1,0,0,0,0,0,0,0,0,0,0,0,1,45.25,No
0,0,1,1,0,0,0,0,1,0,0,0,1,112.29,No
0,0,1,1,0,0,1,1,1,0,0,1,0,112.02,No
1,0,1,1,0,0,0,1,0,0,1,1,0,82.53,No
1,0,1,1,0,0,0,1,0,1,0,0,0,106.01,Yes
1,0,1,0,0,0,1,0,0,0,0,0,0,87.69,No
1,1,0,0,0,0,0,0,0,0,1,1,1,40.01,Yes
0,0,1,0,0,0,1,0,0,0,0,1,0,89.92,No
0,0,1,0,0,0,0,0,1,0,0,1,0,81.22,No
1,0,0,0,1,0,1,0,0,0,1,1,0,19.65,No
1,0,0,0,1,0,1,0,0,0,1,0,0,23.62,No
1,0,1,1,0,0,1,0,0,0,0,0,0,109.42,No
1,0,0,0,0,0,0,0,0,1,0,1,0,48.61,Yes
1,0,0,0,0,0,0,1,0,1,0,0,0,44.75,No
1,0,0,1,0,0,0,1,1,0,0,0,0,73.16,No
0,0,0,0,0,0,0,1,1,0,0,1,0,58.92,No
0,0,0,1,0,0,0,1,0,1,0,0,0,70.6,Yes
0,1,0,0,0,1,0,1,0,1,0,0,0,46.23,No
0,0,0,1,0,0,0,1,0,1,0,1,1,71.0,Yes
1,0,1,0,0,0,1,0,1,0,0,1,1,77.34,No
1,0,0,0,0,0,0,1,0,0,1,0,0,45.7,Yes
0,0,1,1,0,1,0,1,0,1,0,1,0,112.64,Yes
1,0,0,0,1,1,0,0,0,0,1,1,0,18.92,No
1,0,0,0,0,0,0,1,0,1,0,0,0,55.25,No
0,0,0,0,0,0,0,1,0,1,0,0,0,57.55,No
0,0,1,0,0,0,1,0,0,1,0,1,0,64.94,No
1,0,1,0,0,0,1,1,0,0,0,1,0,75.29,No
1,0,0,1,0,0,0,1,1,0,0,0,0,94.84,No
0,0,0,0,0,0,0,0,0,0,1,0,0,46.16,No
0,0,0,0,1,0,0,1,0,0,1,0,1,19.16,No
1,0,0,0,1,0,0,0,0,0,1,0,0,18.91,No
0,0,1,0,0,0,0,0,1,0,0,1,0,59.48,No
1,0,1,0,1,0,1,0,1,0,0,1,0,25.86,No
1,0,1,1,0,0,1,1,0,1,0,0,0,106.09,Yes
1,0,0,0,1,0,0,1,0,0,1,0,0,24.09,No
1,0,0,0,0,0,0,1,0,1,0,0,0,68.72,No
0,0,0,0,1,1,0,0,0,0,1,0,0,17.85,No
1,0,1,0,1,0,1,0,0,0,1,1,0,64.91465504978663,No
0,0,0,1,0,0,0,1,0,1,0,1,0,74.7,Yes
1,0,0,1,0,0,0,0,0,0,1,0,0,70.69,Yes
1,0,0,0,1,0,1,0,0,0,0,1,0,19.95,No
0,0,1,1,0,0,0,1,1,0,0,1,1,91.7,No
1,0,0,1,0,0,1,0,1,0,0,1,0,100.48,No
1,0,1,1,0,0,0,1,0,1,0,0,0,95.68,Yes
1,0,0,0,1,0,1,0,0,0,1,1,0,20.39,No
1,0,0,1,0,0,0,1,0,0,1,1,0,83.36,No
1,0,1,1,0,1,0,1,0,1,0,1,0,81.85,No
1,0,1,1,0,0,0,1,0,0,1,0,0,103.47,No
0,0,0,0,1,0,0,0,0,0,0,1,0,24.38,Yes
1,1,0,0,0,1,0,0,0,0,1,0,0,51.51,No
1,1,0,0,0,1,0,1,0,0,1,1,0,35.97,No
0,0,1,1,0,0,0,1,0,0,0,1,1,99.13,No
1,0,1,0,0,0,0,1,0,1,0,0,0,54.58,No
1,0,0,0,0,1,0,0,0,0,1,1,0,69.15,No
1,0,0,1,0,0,0,1,0,1,0,1,1,72.0,No
0,0,1,1,0,0,0,1,0,1,0,0,0,93.51,No
1,1,0,0,0,0,1,0,1,0,0,1,0,49.18,No
0,0,0,0,1,0,1,1,1,0,0,0,0,20.73,No
1,1,0,0,0,1,0,0,0,0,1,1,0,36.61,No
0,0,0,1,0,0,0,1,0,0,1,1,1,76.4,Yes
0,0,0,0,1,0,1,0,0,0,1,1,0,19.85,No
0,0,1,1,0,1,0,1,1,0,0,1,0,79.01,No
0,0,1,1,0,0,1,1,0,0,0,1,0,108.02,Yes
1,0,1,1,0,0,1,0,0,1,0,1,1,102.16,No
0,0,0,0,0,0,0,1,0,0,1,0,0,37.1,No
1,0,1,0,0,0,1,1,0,0,1,1,0,88.56,No
0,1,0,0,0,0,0,1,0,0,1,0,0,25.1,Yes
1,0,0,1,0,0,0,1,0,1,0,1,0,95.0,Yes
0,0,1,0,0,0,1,1,1,0,0,1,0,95.58,No
1,0,0,0,1,0,0,1,0,1,0,1,0,25.5,No
1,0,1,1,0,0,0,1,0,1,0,0,1,100.01,Yes
1,0,0,0,1,1,0,0,1,0,0,0,0,17.59,No
1,0,1,1,0,0,0,1,0,1,0,0,0,84.45457004211052,Yes
0,0,1,0,0,0,0,1,0,1,0,0,0,52.061350688186565,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,83.77762305792962,Yes
0,0,0,1,0,0,0,0,0,0,0,0,0,69.7027692890263,Yes
0,0,0,0,0,0,0,0,0,0,1,0,0,47.96272126189462,Yes
0,0,0,1,0,0,0,0,0,1,0,0,0,75.68497174764009,Yes
0,0,0,1,0,0,0,1,1,0,0,0,0,78.2289236201006,Yes
1,1,0,0,0,0,0,1,0,0,0,0,0,24.423780996895744,Yes
1,0,1,1,0,0,0,1,0,1,0,0,1,97.1659926861428,Yes
1,0,1,1,0,0,0,1,0,1,0,1,0,109.28209936447882,Yes
0,0,0,1,0,0,0,1,0,1,0,0,0,81.07928460865209,Yes
1,0,0,0,0,0,0,0,0,0,0,0,0,40.58274321012379,Yes
0,0,0,1,0,0,0,1,0,0,0,1,0,92.94853754329768,Yes
0,0,0,1,0,0,0,1,0,1,0,1,1,70.31079510217421,Yes
1,0,1,1,0,0,0,0,0,0,0,1,0,109.28863712804174,Yes
1,0,1,1,0,0,0,1,1,0,0,0,1,103.62995050773175,Yes
0,0,0,1,0,0,0,0,0,1,0,1,0,92.92389032066266,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,76.71898929696593,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,100.3444801104016,Yes
1,0,1,1,0,0,0,1,0,1,0,0,1,100.51970100014303,Yes
0,0,0,1,0,0,0,1,0,1,0,0,0,70.07589398056972,Yes
1,0,0,0,0,0,0,0,1,0,0,0,0,62.04985845972745,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,103.32785191495664,Yes
1,0,0,1,0,0,0,1,0,1,0,1,0,76.30074587834149,Yes
1,0,0,1,0,0,0,1,0,0,0,1,1,72.64575038701436,Yes
1,0,1,1,0,0,0,1,0,1,0,1,0,102.64381699222427,Yes
0,0,0,1,0,0,0,0,0,0,0,0,0,72.2590759367401,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,80.49952737496234,Yes
1,0,0,0,1,0,0,0,0,0,1,1,0,19.369171935669794,Yes
0,0,1,0,0,0,0,0,0,0,0,1,0,67.74164380236503,Yes
0,0,0,1,0,1,0,1,1,0,0,1,0,106.34243441600331,Yes
0,0,0,1,0,0,0,0,1,0,0,0,1,69.8396875927124,Yes
0,1,0,0,0,0,0,1,0,1,0,0,0,37.080411527087975,Yes
0,0,0,1,0,0,0,1,0,0,0,0,0,91.84808745404565,Yes
0,0,0,1,0,0,0,1,0,1,0,1,0,90.68196332814762,Yes
1,0,0,0,1,0,0,0,0,0,1,0,0,19.138878871866762,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,70.0692334488593,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,90.8859098760416,Yes
1,0,1,1,0,0,0,1,0,0,0,0,0,92.56241863740921,Yes
0,0,0,0,0,0,0,1,0,0,1,0,0,53.50272100809302,Yes
1,0,1,1,0,0,0,1,0,0,0,0,0,78.79571384697958,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,96.04076546167815,Yes
0,0,0,0,0,0,0,1,0,0,0,0,0,52.15131729553171,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,74.21400466455538,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,95.43641804076078,Yes
0,0,1,1,0,0,0,1,0,0,1,0,0,76.76122793456283,Yes
0,0,0,0,0,0,0,1,0,1,0,0,0,21.40738633544093,Yes
0,1,0,0,0,0,0,0,0,0,1,0,0,60.25499624898841,Yes
1,0,1,1,0,0,0,1,0,1,0,0,1,76.52392788300612,Yes
1,0,0,0,0,0,0,1,0,1,0,0,1,46.63982775449213,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,84.90962892834679,Yes
1,0,1,1,0,0,0,1,0,1,0,1,0,76.37895660102836,Yes
0,0,0,1,0,0,0,1,0,0,0,0,0,85.25336381196763,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,83.41048997232473,Yes
1,0,0,0,1,0,0,0,0,0,1,0,0,19.736333364957183,Yes
0,0,0,0,0,0,0,1,0,1,0,0,0,62.74672022213382,Yes
0,0,1,1,0,0,0,0,1,0,0,1,0,82.64793279028751,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,103.22871749104516,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,83.25851473754506,Yes
0,0,0,0,0,1,0,0,1,0,0,1,0,81.18418090695984,Yes
0,0,0,0,0,0,0,0,0,0,1,1,0,64.43559974550494,Yes
0,0,0,1,0,0,0,0,0,0,1,0,0,91.33457759200044,Yes
1,0,0,1,0,0,0,0,0,1,0,0,0,79.94663974532732,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,93.92683796288262,Yes
0,0,1,1,0,0,0,1,0,0,0,0,0,105.84116050646121,Yes
0,0,1,0,1,0,0,0,0,0,1,1,0,22.744183958956963,Yes
0,0,0,0,0,0,0,0,0,0,1,0,0,44.27315538430192,Yes
1,0,0,0,0,0,0,0,0,0,1,0,0,36.59002867364055,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,86.5459888318112,Yes
1,0,0,0,0,0,0,1,0,0,1,0,0,56.48813757403013,Yes
0,0,0,0,0,0,0,1,0,0,0,0,0,44.81803365250568,Yes
0,0,1,1,0,0,0,0,0,0,0,0,1,91.27697980431063,Yes
0,0,0,0,0,0,0,0,0,1,0,0,0,55.19032395223901,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,90.6105214162739,Yes
0,0,0,1,0,0,0,0,0,1,0,1,0,73.38532274559277,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,77.54493315242762,Yes
0,0,0,1,0,0,0,0,0,1,0,0,0,75.6737744107222,Yes
0,0,0,1,0,0,0,1,0,1,0,0,1,69.02306794053388,Yes
1,0,0,0,0,0,0,1,0,0,0,1,0,72.92969620594012,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,88.77932463893703,Yes
1,0,0,0,1,0,0,0,0,0,0,0,0,20.157846158442613,Yes
0,0,0,1,0,0,0,1,0,1,0,1,0,81.65057036000115,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,69.26900948070946,Yes
0,0,0,1,0,0,0,1,0,1,0,0,0,71.99969741021674,Yes
1,0,0,1,0,0,0,1,0,0,0,0,0,80.58322386810181,Yes
0,0,0,0,0,0,0,0,0,0,1,0,0,44.105653849578005,Yes
1,0,0,1,0,0,0,0,0,0,0,1,0,69.90258344582773,Yes
0,1,0,0,0,0,0,1,0,1,0,0,0,26.979656859487967,Yes
0,0,0,1,0,0,0,1,0,1,0,0,1,101.8963460801247,Yes
0,0,0,1,0,0,0,1,0,0,0,1,0,74.16299286253566,Yes
1,1,0,0,0,0,0,1,0,0,0,0,0,35.42562278133261,Yes
0,0,1,1,0,0,0,0,0,0,0,0,0,95.65630344145812,Yes
0,1,0,0,0,0,0,1,0,1,0,0,0,33.892697924313076,Yes
0,0,0,0,0,0,0,0,0,0,0,1,0,58.23974930947911,Yes
1,0,1,1,0,0,0,1,0,1,0,0,1,101.36094118187985,Yes
1,0,0,0,0,0,0,1,0,0,0,0,0,41.17635693925836,Yes
0,0,0,1,0,0,0,1,0,0,1,0,0,70.15,Yes
1,0,1,1,0,0,0,1,0,1,0,1,0,93.24807746635547,Yes
0,0,1,1,0,0,0,1,0,0,0,0,0,102.88775636915457,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,104.38777561251426,Yes
1,0,1,0,0,1,0,1,1,0,0,0,0,78.43566879111691,Yes
1,0,1,1,0,0,0,0,0,1,0,1,0,95.18015731791905,Yes
1,1,0,0,0,0,0,0,0,0,0,0,0,25.123836889647492,Yes
0,0,0,1,0,0,0,1,0,1,0,1,1,93.92866738912757,Yes
1,0,0,1,0,0,0,1,0,1,0,1,0,88.4082878438985,Yes
0,0,0,0,1,0,0,0,0,0,0,1,0,19.292149164448336,Yes
0,0,1,1,0,0,0,0,0,1,0,1,0,85.68537139014293,Yes
0,0,1,1,0,0,0,1,0,1,0,1,0,95.70498123606941,Yes
0,0,0,1,0,0,0,1,0,1,0,0,1,70.61947612199096,Yes
0,0,0,1,0,0,0,1,0,1,0,0,0,94.74403441596358,Yes
1,0,0,1,0,0,0,1,0,0,1,0,0,89.80026331675228,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,84.97393703412513,Yes
1,0,0,0,0,0,0,1,0,0,0,0,0,43.37411028469807,Yes
1,0,0,1,0,0,0,1,1,0,0,0,0,77.24725825279599,Yes
0,0,1,1,0,0,0,1,1,0,0,0,1,86.44398520102527,Yes
0,0,1,1,0,0,0,1,0,0,0,0,1,98.54843697930714,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,76.70077154784607,Yes
0,0,0,0,1,0,0,0,0,0,0,1,0,19.412689337591456,Yes
1,0,0,1,0,0,0,0,0,1,0,0,0,80.13740301777406,Yes
0,0,0,1,0,1,0,1,0,0,0,1,0,92.94062226341069,Yes
1,0,0,0,0,0,0,0,1,0,0,0,0,62.387282282737765,Yes
0,0,1,1,0,0,0,0,0,0,0,0,0,76.4367284929504,Yes
0,0,0,0,0,0,0,1,0,0,0,1,0,67.14694669286911,Yes
0,0,0,0,0,0,0,0,0,1,0,0,0,60.04844201766267,Yes
0,0,1,0,0,0,0,0,0,0,1,0,0,61.76990403918292,Yes
1,0,1,1,0,0,0,0,0,0,0,0,0,93.75988354567912,Yes
0,0,1,1,0,1,0,1,1,0,0,1,1,105.57407019665604,Yes
1,0,1,1,0,1,0,0,0,0,0,1,0,88.80473146335949,Yes
0,1,0,0,0,0,0,0,0,0,1,0,0,25.79451188310173,Yes
0,0,0,0,0,0,0,0,0,0,0,0,0,72.62463448796005,Yes
0,0,0,1,0,0,0,1,0,0,0,1,0,89.4416858599809,Yes
1,0,1,1,0,0,0,1,0,1,0,1,0,85.65692698381397,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,75.09321139982269,Yes
1,0,1,1,0,0,0,1,0,1,0,1,1,103.22717605545962,Yes
0,0,0,1,0,0,0,1,0,0,0,0,0,67.82842859382409,Yes
0,0,1,1,0,0,0,0,0,1,0,0,0,87.16144423231073,Yes
0,0,0,0,1,0,0,1,0,0,1,0,0,20.421818800818897,Yes
0,0,1,1,0,0,0,1,0,0,0,1,1,101.0884741684992,Yes
0,0,0,0,1,0,0,0,0,0,0,0,0,21.837942158438153,Yes
1,0,0,0,0,0,0,1,0,1,0,0,0,45.6607487422109,Yes
0,0,1,1,0,0,0,0,0,0,0,0,1,106.21,Yes
0,0,0,1,0,0,0,1,0,1,0,1,0,101.69452372256427,Yes
1,0,0,1,0,0,0,1,0,0,0,0,0,67.75836195578533,Yes
1,0,0,1,0,0,0,1,0,1,0,0,0,69.59281996149257,Yes
0,0,0,0,0,0,0,0,0,1,0,0,0,54.866670391273885,Yes
1,0,1,1,0,0,0,0,0,0,0,1,1,93.04927701447677,Yes
0,0,1,1,0,0,0,0,0,1,0,0,1,97.36174880125957,Yes
1,0,1,1,0,0,0,1,0,0,0,1,0,92.71878982999257,Yes
0,0,0,0,0,0,0,0,0,1,0,1,0,48.55624657896305,Yes
0,0,0,1,0,0,0,0,0,1,0,0,0,78.25674588715344,Yes
0,0,0,1,0,0,0,1,0,0,0,0,1,109.94652926955153,Yes
1,0,1,1,0,0,0,1,0,1,0,1,0,105.29400299323822,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,95.49924000877317,Yes
1,0,0,1,0,0,0,1,0,1,0,1,1,95.19944202009685,Yes
1,0,0,0,0,0,0,1,0,0,0,1,0,27.590165977278318,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,95.56656928726969,Yes
1,0,0,0,0,0,0,0,0,0,1,0,0,42.83546353407126,Yes
1,0,1,1,0,0,0,1,0,0,0,1,0,119.46631891266463,Yes
1,0,0,1,0,0,0,1,0,0,0,1,0,79.17719763573244,Yes
1,0,0,0,0,0,0,0,0,1,0,0,0,51.0140325161684,Yes
1,1,0,0,0,0,0,1,0,0,0,0,0,33.08167092681789,Yes
1,0,0,1,0,0,0,1,0,1,0,1,1,70.28985811546117,Yes
0,0,0,1,0,0,0,1,0,0,0,0,0,83.65611408250315,Yes
1,1,0,0,0,0,0,1,0,1,0,0,0,27.781530282593426,Yes
0,0,1,1,0,0,0,0,0,0,0,0,0,76.39,Yes
1,0,0,1,0,0,0,0,0,0,1,0,0,70.70918734599016,Yes
0,0,0,1,0,0,0,1,1,0,0,0,0,85.30561415833303,Yes
0,0,0,1,0,0,0,0,0,1,0,0,0,105.43472675415178,Yes
0,0,0,1,0,0,0,1,0,1,0,0,0,75.02433375311537,Yes
0,0,0,1,0,0,0,0,0,1,0,0,0,84.55345927303789,Yes
1,0,1,1,0,0,0,1,0,0,0,1,0,73.51627182627226,Yes
1,0,1,1,0,0,0,1,0,1,0,0,0,104.39328195771614,Yes
0,0,1,1,0,0,0,1,1,0,0,0,1,86.23459085163523,Yes
0,0,0,0,1,0,0,1,0,0,1,0,0,20.2,Yes
0,0,0,1,0,0,0,1,0,1,0,0,0,80.19684234696268,Yes
1,0,0,1,0,0,0,1,0,0,0,1,0,75.50509037243772,Yes
0,0,0,1,0,0,0,0,0,0,0,0,0,77.85916369399091,Yes
0,0,0,0,0,0,0,1,0,1,0,0,0,52.31817985971296,Yes
0,0,1,1,0,1,0,1,0,1,0,1,0,109.13245859921214,Yes
0,0,0,0,0,0,0,0,0,1,0,1,0,48.59948182345854,Yes
0,0,0,0,0,0,0,0,0,0,0,0,0,38.09910190742006,Yes
0,0,0,1,0,0,0,1,0,0,0,0,0,96.975794588495,Yes
0,0,0,0,1,0,0,0,0,0,1,0,0,20.714331073789232,Yes
0,0,0,1,0,1,0,0,1,0,0,0,1,96.7310273657155,Yes
0,0,1,1,0,0,0,1,0,1,0,0,0,102.57389613784771,Yes
0,0,0,1,0,0,0,1,0,1,0,0,1,69.33534283488666,Yes
0,0,1,1,0,0,0,1,0,0,0,0,0,110.27359281409247,Yes
0,0,1,1,0,0,0,0,0,0,0,1,0,112.11691235857178,Yes
0,0,1,1,0,0,0,1,0,0,0,1,0,107.4659089992158,Yes
1,0,0,0,0,0,0,0,0,1,0,0,1,47.406306691687675,Yes
0,1,0,0,0,0,0,1,0,1,0,1,0,24.645136225975403,Yes
1,0,1,1,0,0,0,0,0,1,0,1,0,85.31976057053326,Yes
0,0,0,1,0,0,0,1,0,1,0,0,0,85.2465798431993,Yes
0,0,0,0,1,0,0,0,0,0,0,0,0,19.657143730820184,Yes
1,0,0,1,0,0,0,1,0,0,0,1,0,69.13759016454713,Yes
0,0,0,0,0,0,0,0,0,1,0,0,1,42.87216013116092,Yes
0,0,0,0,0,0,0,1,0,0,1,0,0,44.40260998831293,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,84.35125747863631,Yes
1,0,0,1,0,0,0,1,0,1,0,1,1,72.94285898344174,Yes
1,1,0,0,0,0,0,1,0,1,0,0,0,30.785920726891497,Yes
0,0,0,0,0,0,0,1,0,1,0,0,0,56.13987168922356,Yes
1,1,0,0,0,0,0,1,0,0,0,0,0,33.31978292130918,Yes
0,0,1,1,0,0,0,1,0,1,0,0,1,106.08564946823536,Yes
